like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,simulation_117,simulation_118,simulation_119,simulation_120,simulation_121,simulation_122,simulation_123,simulation_124,simulation_125,simulation_126,simulation_127,simulation_128,simulation_129,simulation_130,simulation_131,simulation_132,chain
1.0,6.45,7.977,3.334,1.0,0.1683,0.003683,0.6963,0.1874,0.2394,0.3557,0.1683,1.0,0.2155,0.219,0.1599,0.992,0.4607,0.003683,0.2155,1.0,0.0729,0.03693,0.2693,0.1053,0.6963,0.219,0.0729,1.0,0.10846,0.3257,0.538,0.1874,0.1599,0.03693,0.10846,1.0,0.1671,0.1208,0.2394,0.992,0.2693,0.3257,0.1671,1.0,0.507,0.3557,0.4607,0.1053,0.538,0.1208,0.507,1.0,inf,3.096,0.6694,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,63.7,inf,267.8,373.8,0.0,0.0,27.55,36.12,61.16,89.1,129.0,190.9,281.5,419.5,678.0,968.0,14990.0,inf,0.010124,0.2183,-5.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.2,inf,-8.82,39.78,-2806.0,-62.12,-39.06,-20.17,-11.64,-7.207,-4.76,-2.719,-1.2705,3.314,6.336,23.14,2170.0,0.2185,40.75,0.931,0.9907,0.965,0.995,0.0269,19.58,0.3271,-3.295,0.501,inf,0.8936,0.9883,0.04776,1660.0,0.8936,0.989,0.0366,19.03,1.0
1.0,1.775,2.873,4.914,1.0,0.1683,0.003683,0.6963,0.1874,0.4631,0.4473,0.1683,1.0,0.2155,0.219,0.1599,0.881,0.1442,0.003683,0.2155,1.0,0.0729,0.03693,0.2568,0.03687,0.6963,0.219,0.0729,1.0,0.10846,0.652,0.759,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.0863,0.4631,0.881,0.2568,0.652,0.1763,1.0,0.4766,0.4473,0.1442,0.03687,0.759,0.0863,0.4766,1.0,inf,3.074,0.791,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,123.1,inf,172.2,239.4,0.0,0.0,14.33,23.77,37.38,55.12,81.1,121.25,181.8,274.0,443.5,629.0,9360.0,inf,0.03162,0.3557,-41.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.81,inf,86.6,142.1,-2466.0,-1.912,5.0,11.3,16.69,25.66,37.7,55.72,84.4,132.5,229.8,344.5,3572.0,0.357,166.4,0.8047,0.922,0.897,0.9604,0.0557,90.9,1.028,50.28,0.5503,inf,0.7964,0.5166,0.1274,27700.0,0.798,0.6475,0.0849,87.4,1.0
1.0,3.941,8.35,6.184,1.0,0.1683,0.003683,0.6963,0.1874,0.36,0.4087,0.1683,1.0,0.2155,0.219,0.1599,0.949,0.2124,0.003683,0.2155,1.0,0.0729,0.03693,0.2937,0.06433,0.6963,0.219,0.0729,1.0,0.10846,0.5034,0.701,0.1874,0.1599,0.03693,0.10846,1.0,0.1747,0.08746,0.36,0.949,0.2937,0.5034,0.1747,1.0,0.405,0.4087,0.2124,0.06433,0.701,0.08746,0.405,1.0,inf,3.053,0.555,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,81.56,inf,177.4,243.0,0.0,0.0,16.31,24.42,39.47,57.88,85.06,126.75,188.6,282.5,454.5,643.0,12570.0,inf,0.0532,0.302,-2.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.73,inf,81.5,116.75,-2418.0,5.0,8.6,10.5,18.64,27.12,38.5,56.47,83.1,124.7,205.0,297.5,2510.0,0.3066,142.4,0.9033,0.9883,0.9507,0.994,0.0532,81.5,1.742,45.9,0.4094,inf,0.695,0.6567,0.09406,20270.0,0.704,0.7695,0.1014,74.5,1.0
1.0,6.965,9.4,9.266,1.0,0.1683,0.003683,0.6963,0.1874,0.3381,0.4294,0.1683,1.0,0.2155,0.219,0.1599,0.963,0.2817,0.003683,0.2155,1.0,0.0729,0.03693,0.2678,0.0672,0.6963,0.219,0.0729,1.0,0.10846,0.4692,0.7046,0.1874,0.1599,0.03693,0.10846,1.0,0.174,0.1033,0.3381,0.963,0.2678,0.4692,0.174,1.0,0.445,0.4294,0.2817,0.0672,0.7046,0.1033,0.445,1.0,inf,3.08,0.6934,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,87.94,inf,219.0,300.0,0.0,0.0,20.73,29.95,48.9,71.8,105.4,156.8,233.0,348.5,560.5,793.0,11850.0,inf,0.02544,0.1492,-6.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.01,inf,39.88,59.0,-678.0,3.932,4.664,5.07,8.945,12.64,18.2,26.55,39.4,60.12,101.0,148.6,1284.0,0.1514,71.2,0.9717,0.996,0.986,0.998,0.02661,40.06,0.8257,18.2,0.53,inf,0.952,0.944,0.02289,5068.0,0.9536,0.9614,0.04977,37.06,1.0
1.0,5.676,9.95,2.809,1.0,0.1683,0.003683,0.6963,0.1874,0.235,0.3235,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4248,0.003683,0.2155,1.0,0.0729,0.03693,0.2903,0.11426,0.6963,0.219,0.0729,1.0,0.10846,0.321,0.5073,0.1874,0.1599,0.03693,0.10846,1.0,0.1666,0.1056,0.235,0.991,0.2903,0.321,0.1666,1.0,0.4673,0.3235,0.4248,0.11426,0.5073,0.1056,0.4673,1.0,inf,3.062,0.506,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,56.12,inf,227.6,318.5,0.0,0.0,23.34,30.78,52.0,75.8,109.7,162.1,239.1,356.2,576.0,823.5,15864.0,inf,0.04395,0.328,-6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,inf,31.27,51.2,-4188.0,1.973,2.594,4.715,5.836,8.92,13.32,19.97,30.25,46.72,78.7,116.0,2904.0,0.3308,60.0,0.9136,0.989,0.956,0.9946,0.04413,31.5,1.436,13.734,0.375,inf,0.572,0.9644,0.10944,3598.0,0.5796,0.974,0.0839,29.95,1.0
1.0,6.64,6.066,7.25,1.0,0.1683,0.003683,0.6963,0.1874,0.3127,0.4365,0.1683,1.0,0.2155,0.219,0.1599,0.974,0.3528,0.003683,0.2155,1.0,0.0729,0.03693,0.253,0.074,0.6963,0.219,0.0729,1.0,0.10846,0.431,0.6885,0.1874,0.1599,0.03693,0.10846,1.0,0.1726,0.11804,0.3127,0.974,0.253,0.431,0.1726,1.0,0.4824,0.4365,0.3528,0.074,0.6885,0.11804,0.4824,1.0,inf,3.111,0.8145,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,90.3,inf,260.5,357.5,0.0,0.0,25.31,35.47,58.44,85.75,125.6,186.5,276.8,413.2,665.0,942.0,12000.0,inf,-0.005436,0.04904,-7.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.112,inf,-1.503,6.855,-456.8,-9.61,-4.79,-1.931,-1.012,-0.5625,-0.2593,0.05667,0.1334,0.3105,1.336,5.0,613.5,0.04935,7.02,0.9985,0.9995,0.9995,1.0,0.00563,2.594,-0.1747,-0.577,0.6313,inf,0.996,0.9995,0.002436,49.25,0.9966,0.9995,0.01066,2.979,1.0
1.0,8.48,5.047,1.587,1.0,0.1683,0.003683,0.6963,0.1874,0.195,0.3335,0.1683,1.0,0.2155,0.219,0.1599,0.999,0.6035,0.003683,0.2155,1.0,0.0729,0.03693,0.2423,0.1155,0.6963,0.219,0.0729,1.0,0.10846,0.2593,0.437,0.1874,0.1599,0.03693,0.10846,1.0,0.1628,0.1539,0.195,0.999,0.2423,0.2593,0.1628,1.0,0.615,0.3335,0.6035,0.1155,0.437,0.1539,0.615,1.0,inf,3.217,1.11,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.215,65.5,inf,395.2,561.0,0.0,0.0,42.5,52.3,91.25,132.6,189.5,278.5,409.8,612.5,998.0,1438.0,17180.0,inf,-0.1106,0.599,-25.9,-0.8633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.06,inf,-136.4,218.8,-4732.0,-535.5,-359.0,-208.9,-134.1,-88.94,-60.44,-41.4,-27.89,-17.64,4.676,5.0,3034.0,0.609,257.8,0.734,0.9727,0.857,0.9863,0.134,141.4,-3.438,-34.5,0.738,inf,0.699,0.789,0.3708,inf,0.709,0.848,0.2272,135.8,1.0
1.0,7.254,4.875,6.613,1.0,0.1683,0.003683,0.6963,0.1874,0.2917,0.436,0.1683,1.0,0.2155,0.219,0.1599,0.9814,0.411,0.003683,0.2155,1.0,0.0729,0.03693,0.2443,0.08057,0.6963,0.219,0.0729,1.0,0.10846,0.4,0.6655,0.1874,0.1599,0.03693,0.10846,1.0,0.1713,0.1299,0.2917,0.9814,0.2443,0.4,0.1713,1.0,0.514,0.436,0.411,0.08057,0.6655,0.1299,0.514,1.0,inf,3.143,0.9194,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.35,90.6,inf,296.5,408.2,0.0,0.0,29.4,40.2,66.8,97.9,143.0,212.2,314.5,469.2,755.0,1072.0,12400.0,inf,-0.03555,0.1653,-6.406,-0.3179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.535,inf,-37.5,53.62,-1126.0,-137.2,-95.75,-59.06,-39.6,-26.84,-18.17,-12.61,-8.664,-4.996,-3.94,5.0,1490.0,0.1691,65.44,0.9907,0.9995,0.995,1.0,0.03555,38.22,-1.132,-12.65,0.71,inf,0.9663,0.974,0.0286,4280.0,0.968,0.983,0.0669,34.8,1.0
1.0,7.38,4.51,4.418,1.0,0.1683,0.003683,0.6963,0.1874,0.252,0.4055,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4949,0.003683,0.2155,1.0,0.0729,0.03693,0.2429,0.0952,0.6963,0.219,0.0729,1.0,0.10846,0.342,0.5913,0.1874,0.1599,0.03693,0.10846,1.0,0.1682,0.1416,0.252,0.991,0.2429,0.342,0.1682,1.0,0.553,0.4055,0.4949,0.0952,0.5913,0.1416,0.553,1.0,inf,3.168,0.9775,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.7,80.0,inf,334.5,465.0,0.0,0.0,34.3,45.1,76.1,111.1,161.1,238.8,352.5,525.5,848.0,1209.0,14010.0,inf,-0.0624,0.3054,-13.555,-0.425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,inf,-75.5,114.56,-2482.0,-286.5,-194.2,-115.3,-75.4,-50.7,-34.72,-24.1,-17.02,-9.72,0.671,5.0,1156.0,0.3115,137.2,0.932,0.9937,0.9653,0.9966,0.0655,76.75,-1.969,-22.58,0.732,inf,0.8984,0.913,0.0971,18830.0,0.9023,0.9395,0.1196,72.06,1.0
1.0,3.295,6.844,2.58,1.0,0.1683,0.003683,0.6963,0.1874,0.2715,0.3528,0.1683,1.0,0.2155,0.219,0.1599,0.9824,0.337,0.003683,0.2155,1.0,0.0729,0.03693,0.3015,0.10126,0.6963,0.219,0.0729,1.0,0.10846,0.3748,0.5864,0.1874,0.1599,0.03693,0.10846,1.0,0.1694,0.0952,0.2715,0.9824,0.3015,0.3748,0.1694,1.0,0.4182,0.3528,0.337,0.10126,0.5864,0.0952,0.4182,1.0,inf,3.049,0.4578,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,62.38,inf,198.4,275.0,0.0,0.0,19.67,27.0,44.9,65.7,95.75,142.0,209.8,312.8,504.0,716.5,15020.0,inf,0.05707,0.342,-5.555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.47,inf,60.5,82.75,-4160.0,5.0,5.42,8.016,13.164,19.42,28.62,42.8,63.94,96.0,154.8,219.2,2370.0,0.3467,102.5,0.9556,0.996,0.9775,0.998,0.05713,60.62,1.871,30.5,0.3472,inf,0.4265,0.861,0.1202,10510.0,0.4421,0.909,0.10876,55.0,1.0
1.0,4.777,4.164,5.06,1.0,0.1683,0.003683,0.6963,0.1874,0.3088,0.4365,0.1683,1.0,0.2155,0.219,0.1599,0.9756,0.3625,0.003683,0.2155,1.0,0.0729,0.03693,0.2515,0.07513,0.6963,0.219,0.0729,1.0,0.10846,0.4253,0.685,0.1874,0.1599,0.03693,0.10846,1.0,0.1724,0.12,0.3088,0.9756,0.2515,0.4253,0.1724,1.0,0.4875,0.4365,0.3625,0.07513,0.685,0.12,0.4875,1.0,inf,3.115,0.83,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.031,90.3,inf,266.0,365.2,0.0,0.0,25.95,36.16,59.75,87.6,128.2,190.5,282.5,422.0,679.0,962.0,12060.0,inf,-0.00981,0.05908,-6.684,-0.02559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.059,inf,-7.117,11.11,-468.5,-27.53,-19.25,-11.79,-7.76,-5.152,-3.436,-2.322,-1.5625,-0.9785,-0.5757,5.0,728.5,0.0599,13.19,0.999,1.0,0.9995,1.0,0.00983,7.836,-0.315,-2.676,0.6436,inf,0.9946,0.9985,0.003588,174.0,0.995,0.999,0.01865,7.203,1.0
1.0,3.102,1.364,9.09,1.0,0.1683,0.003683,0.6963,0.1874,0.4785,0.4834,0.1683,1.0,0.2155,0.219,0.1599,0.87,0.1693,0.003683,0.2155,1.0,0.0729,0.03693,0.2152,0.03238,0.6963,0.219,0.0729,1.0,0.10846,0.671,0.79,0.1874,0.1599,0.03693,0.10846,1.0,0.1763,0.09827,0.4785,0.87,0.2152,0.671,0.1763,1.0,0.527,0.4834,0.1693,0.03238,0.79,0.09827,0.527,1.0,inf,3.121,1.101,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,160.5,inf,213.2,297.5,0.0,0.0,17.52,29.28,46.06,68.0,100.06,149.8,224.6,339.0,549.5,779.5,11624.0,inf,-0.01566,0.507,-78.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.03,inf,45.6,115.4,-4956.0,-33.0,-6.39,5.0,8.3,12.65,19.69,29.97,47.56,79.3,146.8,227.9,6336.0,0.507,124.06,0.8306,0.9077,0.9116,0.9526,0.0682,63.78,-0.5015,21.38,0.778,inf,0.7876,0.826,0.2568,15400.0,0.788,0.8496,0.0831,62.56,1.0
1.0,4.81,6.812,1.154,1.0,0.1683,0.003683,0.6963,0.1874,0.2007,0.2893,0.1683,1.0,0.2155,0.219,0.1599,0.9966,0.5127,0.003683,0.2155,1.0,0.0729,0.03693,0.277,0.1231,0.6963,0.219,0.0729,1.0,0.10846,0.2705,0.4133,0.1874,0.1599,0.03693,0.10846,1.0,0.1635,0.11786,0.2007,0.9966,0.277,0.2705,0.1635,1.0,0.528,0.2893,0.5127,0.1231,0.4133,0.11786,0.528,1.0,inf,3.088,0.614,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,48.78,inf,269.5,381.5,0.0,0.0,28.53,35.97,62.1,90.25,129.2,190.2,280.0,418.0,680.0,978.0,16880.0,inf,0.01857,0.36,-9.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.06,inf,-10.48,62.72,-4724.0,-88.25,-54.9,-27.84,-15.77,-9.76,-6.414,-3.67,-0.603,5.0,12.97,43.22,3634.0,0.3606,63.6,0.7944,0.976,0.891,0.988,0.04224,29.25,0.6016,-3.889,0.4246,inf,0.655,0.972,0.13,4042.0,0.656,0.973,0.06,28.3,1.0
1.0,9.41,4.457,1.31,1.0,0.1683,0.003683,0.6963,0.1874,0.1881,0.3328,0.1683,1.0,0.2155,0.219,0.1599,0.9995,0.628,0.003683,0.2155,1.0,0.0729,0.03693,0.2369,0.11676,0.6963,0.219,0.0729,1.0,0.10846,0.2493,0.423,0.1874,0.1599,0.03693,0.10846,1.0,0.1621,0.1617,0.1881,0.9995,0.2369,0.2493,0.1621,1.0,0.636,0.3328,0.628,0.11676,0.423,0.1617,0.636,1.0,inf,3.262,1.261,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.6,72.0,inf,433.8,617.5,0.0,0.0,46.97,57.16,100.2,145.8,207.6,305.0,448.5,671.0,1095.0,1580.0,17730.0,inf,-0.156,0.75,-32.62,-1.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,inf,-174.9,275.0,-5970.0,-679.0,-456.5,-267.0,-172.4,-114.7,-78.1,-53.78,-36.97,-22.48,4.426,5.0,3258.0,0.766,326.0,0.693,0.9688,0.8325,0.9844,0.1776,179.6,-4.78,-40.3,0.814,inf,0.6304,0.721,0.587,inf,0.646,0.802,0.3054,171.4,1.0
1.0,9.37,7.406,1.943,1.0,0.1683,0.003683,0.6963,0.1874,0.1974,0.3232,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.579,0.003683,0.2155,1.0,0.0729,0.03693,0.2507,0.1163,0.6963,0.219,0.0729,1.0,0.10846,0.2637,0.4343,0.1874,0.1599,0.03693,0.10846,1.0,0.1631,0.1438,0.1974,0.9985,0.2507,0.2637,0.1631,1.0,0.592,0.3232,0.579,0.1163,0.4343,0.1438,0.592,1.0,inf,3.17,0.945,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.783,58.53,inf,354.2,502.2,0.0,0.0,37.9,47.0,81.75,118.8,169.9,249.9,367.8,549.0,894.5,1288.0,16940.0,inf,-0.0638,0.4656,-19.02,-0.4312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.84,inf,-95.3,161.9,-4452.0,-387.2,-257.5,-147.6,-93.56,-61.47,-41.53,-28.25,-17.88,-12.7,5.0,5.0,3176.0,0.47,187.9,0.76,0.974,0.8716,0.987,0.09436,102.1,-2.012,-26.9,0.6387,inf,0.7524,0.86,0.2208,35300.0,0.7573,0.896,0.1499,99.1,1.0
1.0,7.117,7.996,1.984,1.0,0.1683,0.003683,0.6963,0.1874,0.2068,0.3162,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.53,0.003683,0.2155,1.0,0.0729,0.03693,0.265,0.1167,0.6963,0.219,0.0729,1.0,0.10846,0.2783,0.4475,0.1874,0.1599,0.03693,0.10846,1.0,0.1641,0.1284,0.2068,0.997,0.265,0.2783,0.1641,1.0,0.549,0.3162,0.53,0.1167,0.4475,0.1284,0.549,1.0,inf,3.115,0.734,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.205,54.25,inf,298.2,421.0,0.0,0.0,31.55,39.8,68.7,99.8,143.2,210.9,310.5,463.5,753.0,1082.0,16376.0,inf,-0.00888,0.3335,-9.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.66,inf,-39.28,86.6,-4032.0,-183.9,-119.56,-65.75,-40.06,-25.69,-17.0,-11.57,-6.926,-2.3,5.0,14.8,3160.0,0.3335,95.1,0.817,0.979,0.904,0.9893,0.05148,50.1,-0.2852,-13.17,0.5146,inf,0.7935,0.9487,0.11127,9050.0,0.7935,0.9575,0.05957,49.44,1.0
1.0,9.47,7.945,5.965,1.0,0.1683,0.003683,0.6963,0.1874,0.2554,0.396,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.466,0.003683,0.2155,1.0,0.0729,0.03693,0.2524,0.0952,0.6963,0.219,0.0729,1.0,0.10846,0.3477,0.5913,0.1874,0.1599,0.03693,0.10846,1.0,0.1685,0.1321,0.2554,0.99,0.2524,0.3477,0.1685,1.0,0.5283,0.396,0.466,0.0952,0.5913,0.1321,0.5283,1.0,inf,3.135,0.8433,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.338,75.8,inf,301.2,418.5,0.0,0.0,30.73,40.72,68.5,100.06,145.2,215.2,317.8,473.8,764.5,1089.0,14060.0,inf,-0.02745,0.1871,-8.17,-0.04712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,inf,-42.3,69.2,-1583.0,-168.2,-112.6,-65.25,-41.75,-27.66,-18.75,-12.81,-8.516,-5.53,2.467,5.0,1052.0,0.1891,81.1,0.954,0.9946,0.9766,0.9976,0.03647,44.62,-0.876,-14.05,0.6387,inf,0.9497,0.9624,0.03577,6576.0,0.9507,0.9727,0.0611,42.84,1.0
1.0,3.266,7.82,2.309,1.0,0.1683,0.003683,0.6963,0.1874,0.2607,0.3284,0.1683,1.0,0.2155,0.219,0.1599,0.984,0.3328,0.003683,0.2155,1.0,0.0729,0.03693,0.3145,0.11176,0.6963,0.219,0.0729,1.0,0.10846,0.3604,0.553,0.1874,0.1599,0.03693,0.10846,1.0,0.1686,0.0892,0.2607,0.984,0.3145,0.3604,0.1686,1.0,0.4033,0.3284,0.3328,0.11176,0.553,0.0892,0.4033,1.0,inf,3.04,0.3926,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,57.0,inf,185.8,258.2,0.0,0.0,18.52,25.28,42.12,61.6,89.6,132.8,196.1,292.2,471.2,671.0,15670.0,inf,0.06696,0.4126,-6.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.8,inf,73.1,100.2,-5090.0,5.0,6.53,9.695,15.914,23.48,34.62,51.78,77.4,116.2,187.4,265.2,2914.0,0.418,124.06,0.9243,0.993,0.9614,0.9966,0.067,73.25,2.203,39.38,0.2927,inf,-0.1329,0.769,0.1747,15390.0,-0.10394,0.8496,0.1277,66.6,1.0
1.0,5.156,8.93,7.766,1.0,0.1683,0.003683,0.6963,0.1874,0.3552,0.4211,0.1683,1.0,0.2155,0.219,0.1599,0.9536,0.237,0.003683,0.2155,1.0,0.0729,0.03693,0.2803,0.0636,0.6963,0.219,0.0729,1.0,0.10846,0.495,0.7085,0.1874,0.1599,0.03693,0.10846,1.0,0.1746,0.094,0.3552,0.9536,0.2803,0.495,0.1746,1.0,0.423,0.4211,0.237,0.0636,0.7085,0.094,0.423,1.0,inf,3.064,0.622,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,86.06,inf,194.4,266.0,0.0,0.0,18.05,26.69,43.28,63.5,93.3,138.9,206.8,309.5,498.0,704.5,12080.0,inf,0.0415,0.2374,-4.395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.08,inf,64.5,93.9,-1533.0,5.0,5.65,8.28,14.734,21.06,30.08,43.94,64.8,97.94,162.8,237.9,2032.0,0.241,113.9,0.933,0.991,0.9663,0.9956,0.04175,64.6,1.354,33.2,0.466,inf,0.8496,0.817,0.05807,12970.0,0.8545,0.8755,0.07935,59.44,1.0
1.0,6.66,6.75,4.844,1.0,0.1683,0.003683,0.6963,0.1874,0.2676,0.3987,0.1683,1.0,0.2155,0.219,0.1599,0.9873,0.4268,0.003683,0.2155,1.0,0.0729,0.03693,0.2593,0.0917,0.6963,0.219,0.0729,1.0,0.10846,0.366,0.612,0.1874,0.1599,0.03693,0.10846,1.0,0.1694,0.1238,0.2676,0.9873,0.2593,0.366,0.1694,1.0,0.502,0.3987,0.4268,0.0917,0.612,0.1238,0.502,1.0,inf,3.111,0.76,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.064,76.0,inf,274.8,380.5,0.0,0.0,27.69,37.22,62.28,91.06,132.5,196.6,290.5,433.0,698.0,993.0,13730.0,inf,-0.00485,0.10974,-3.584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.81,inf,-15.81,31.9,-1244.0,-70.94,-46.47,-25.94,-16.02,-10.33,-6.938,-4.844,-2.812,-1.564,4.64,5.0,977.5,0.1098,35.6,0.98,0.997,0.99,0.9985,0.01765,19.22,-0.1559,-5.754,0.5835,inf,0.979,0.991,0.01206,1268.0,0.979,0.993,0.02214,18.83,1.0
1.0,5.26,2.227,4.86,1.0,0.1683,0.003683,0.6963,0.1874,0.294,0.4507,0.1683,1.0,0.2155,0.219,0.1599,0.9814,0.4294,0.003683,0.2155,1.0,0.0729,0.03693,0.234,0.0791,0.6963,0.219,0.0729,1.0,0.10846,0.402,0.676,0.1874,0.1599,0.03693,0.10846,1.0,0.1714,0.1381,0.294,0.9814,0.234,0.402,0.1714,1.0,0.535,0.4507,0.4294,0.0791,0.676,0.1381,0.535,1.0,inf,3.176,1.0625,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.69,98.44,inf,326.0,448.8,0.0,0.0,32.34,44.16,73.44,107.6,157.1,233.5,345.8,516.0,830.5,1179.0,11900.0,inf,-0.07007,0.315,-16.14,-0.6685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.525,inf,-67.06,94.25,-1950.0,-244.1,-171.4,-106.2,-71.2,-48.12,-32.44,-22.3,-15.27,-8.98,-6.82,5.0,3110.0,0.3228,115.7,0.9795,0.999,0.9897,0.9995,0.07007,67.8,-2.205,-20.58,0.8154,inf,0.9077,0.9336,0.1041,13380.0,0.912,0.956,0.1305,61.75,1.0
