like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,simulation_49,simulation_50,simulation_51,simulation_52,simulation_53,simulation_54,simulation_55,simulation_56,simulation_57,simulation_58,simulation_59,simulation_60,simulation_61,simulation_62,simulation_63,simulation_64,simulation_65,simulation_66,simulation_67,simulation_68,simulation_69,simulation_70,simulation_71,simulation_72,simulation_73,simulation_74,simulation_75,simulation_76,simulation_77,simulation_78,simulation_79,simulation_80,simulation_81,simulation_82,simulation_83,simulation_84,simulation_85,simulation_86,simulation_87,simulation_88,simulation_89,simulation_90,simulation_91,simulation_92,simulation_93,simulation_94,simulation_95,simulation_96,simulation_97,simulation_98,simulation_99,simulation_100,simulation_101,simulation_102,simulation_103,simulation_104,simulation_105,simulation_106,simulation_107,simulation_108,simulation_109,simulation_110,simulation_111,simulation_112,simulation_113,simulation_114,simulation_115,simulation_116,chain
0.9507,6.484,2.455,6.67,1.0,0.1224,0.002691,0.4622,0.1239,0.1635,0.2046,0.1224,1.0,0.3318,0.2637,0.0931,0.9956,0.09454,0.002691,0.3318,1.0,0.173,0.03653,0.3477,0.02905,0.4622,0.2637,0.173,1.0,0.0565,0.3542,0.514,0.1239,0.0931,0.03653,0.0565,1.0,0.0958,0.02142,0.1635,0.9956,0.3477,0.3542,0.0958,1.0,0.1418,0.2046,0.09454,0.02905,0.514,0.02142,0.1418,1.0,3.002,0.09955,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,58.25,135.1,180.4,0.0,0.0,0.1536,32.78,41.66,61.88,77.6,102.75,136.5,193.5,318.2,468.0,4204.0,-0.0009675,0.03473,-12.805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1113,-26.16,34.97,-863.0,-90.6,-61.66,-37.53,-26.47,-19.89,-15.05,-11.914,-8.02,-6.336,0.0,0.0,406.0,0.03473,43.7,0.0009675,26.17,-0.03223,-19.36,0.001932,21.77,1.0
0.69,2.104,9.74,7.64,1.0,0.1224,0.002691,0.4622,0.1239,0.2402,0.1758,0.1224,1.0,0.3318,0.2637,0.0931,0.949,0.006218,0.002691,0.3318,1.0,0.173,0.03653,0.437,0.002226,0.4622,0.2637,0.173,1.0,0.0565,0.5366,0.5005,0.1239,0.0931,0.03653,0.0565,1.0,0.0985,0.00822,0.2402,0.949,0.437,0.5366,0.0985,1.0,0.1545,0.1758,0.006218,0.002226,0.5005,0.00822,0.1545,1.0,3.0,0.06354,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.03,42.1,54.22,0.0,0.0,0.4883,9.15,14.14,19.05,25.44,32.94,43.6,61.2,98.2,141.8,3552.0,0.0004687,0.02928,-7.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.76,66.9,93.4,-506.8,-0.1628,0.0,16.84,18.97,28.56,37.1,50.16,66.94,95.25,159.0,237.2,2230.0,0.02928,114.8,0.000532,67.0,0.01563,158.9,0.001,57.25,1.0
0.8267,2.031,4.04,5.04,1.0,0.1224,0.002691,0.4622,0.1239,0.2119,0.1898,0.1224,1.0,0.3318,0.2637,0.0931,0.975,0.010185,0.002691,0.3318,1.0,0.173,0.03653,0.387,0.003681,0.4622,0.2637,0.173,1.0,0.0565,0.4656,0.523,0.1239,0.0931,0.03653,0.0565,1.0,0.0981,0.00992,0.2119,0.975,0.387,0.4656,0.0981,1.0,0.12415,0.1898,0.010185,0.003681,0.523,0.00992,0.12415,1.0,3.0,0.08044,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,61.44,65.56,85.1,0.0,0.0,0.355,14.89,21.34,29.81,38.8,50.56,67.1,94.7,153.5,223.2,4120.0,0.000227,0.03018,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.46,43.34,61.94,-1068.0,-0.02959,0.0,10.11,12.31,17.7,24.12,32.12,43.1,61.75,103.94,155.9,1484.0,0.03018,75.6,0.000559,43.7,0.007565,66.1,0.0007854,37.78,1.0
0.896,9.45,6.953,4.51,1.0,0.1224,0.002691,0.4622,0.1239,0.1412,0.1559,0.1224,1.0,0.3318,0.2637,0.0931,0.9985,0.1631,0.002691,0.3318,1.0,0.173,0.03653,0.3533,0.05276,0.4622,0.2637,0.173,1.0,0.0565,0.3079,0.3752,0.1239,0.0931,0.03653,0.0565,1.0,0.09454,0.02606,0.1412,0.9985,0.3533,0.3079,0.09454,1.0,0.1781,0.1559,0.1631,0.05276,0.3752,0.02606,0.1781,1.0,3.002,0.07043,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.73,142.8,193.5,0.0,0.0,0.3245,35.78,42.75,63.4,80.7,108.3,144.0,203.8,337.0,498.5,4624.0,-0.0007243,0.03616,-5.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.7,-33.78,48.7,-1167.0,-122.1,-81.25,-48.16,-33.53,-24.95,-18.83,-13.57,-9.625,-7.59,0.0,0.000877,1048.0,0.03616,59.28,0.001059,34.12,-0.02412,-23.67,0.0017805,29.64,1.0
0.8174,2.576,6.254,5.83,1.0,0.1224,0.002691,0.4622,0.1239,0.2039,0.1826,0.1224,1.0,0.3318,0.2637,0.0931,0.978,0.00964,0.002691,0.3318,1.0,0.173,0.03653,0.3965,0.003733,0.4622,0.2637,0.173,1.0,0.0565,0.4502,0.5107,0.1239,0.0931,0.03653,0.0565,1.0,0.09784,0.00927,0.2039,0.978,0.3965,0.4502,0.09784,1.0,0.11163,0.1826,0.00964,0.003733,0.5107,0.00927,0.11163,1.0,3.0,0.0682,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,53.88,62.6,81.5,0.0,0.0,0.4165,14.336,20.23,28.48,36.9,48.1,63.9,90.25,146.5,213.5,3616.0,0.0003784,0.02583,-8.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,46.34,65.1,-563.0,-0.0911,0.0,11.58,13.14,19.6,25.73,34.66,46.3,66.0,110.5,165.1,1557.0,0.02583,79.94,0.0004883,46.53,0.01261,74.06,0.000866,39.88,1.0
0.898,3.412,4.63,6.254,1.0,0.1224,0.002691,0.4622,0.1239,0.1913,0.1934,0.1224,1.0,0.3318,0.2637,0.0931,0.986,0.0183,0.002691,0.3318,1.0,0.173,0.03653,0.3728,0.00664,0.4622,0.2637,0.173,1.0,0.0565,0.4187,0.526,0.1239,0.0931,0.03653,0.0565,1.0,0.0973,0.011314,0.1913,0.986,0.3728,0.4187,0.0973,1.0,0.1052,0.1934,0.0183,0.00664,0.526,0.011314,0.1052,1.0,3.0,0.0806,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,59.34,82.1,107.7,0.0,0.0,0.3164,19.17,26.11,37.6,48.03,62.9,83.5,118.1,192.6,281.5,3986.0,0.0001397,0.02492,-13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.043,26.81,38.84,-927.5,0.0,0.0,5.887,7.65,10.67,14.96,19.77,26.58,38.22,64.56,97.2,931.5,0.02492,47.2,0.0004735,27.11,0.004654,32.66,0.0006127,23.61,1.0
0.834,3.922,1.507,7.266,1.0,0.1224,0.002691,0.4622,0.1239,0.1937,0.2123,0.1224,1.0,0.3318,0.2637,0.0931,0.9863,0.03366,0.002691,0.3318,1.0,0.173,0.03653,0.3508,0.010445,0.4622,0.2637,0.173,1.0,0.0565,0.4197,0.552,0.1239,0.0931,0.03653,0.0565,1.0,0.0973,0.0149,0.1937,0.9863,0.3508,0.4197,0.0973,1.0,0.1259,0.2123,0.03366,0.010445,0.552,0.0149,0.1259,1.0,3.002,0.1157,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.6,105.44,138.2,0.0,0.0,0.1159,24.56,33.4,48.25,61.66,80.8,107.25,151.8,247.4,361.5,5216.0,-0.0005794,0.05182,-32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.874,3.514,12.76,-2148.0,-7.535,-4.215,-0.994,0.0,1.407,2.143,3.164,4.55,6.87,12.54,20.48,864.0,0.05182,13.234,0.000725,6.418,-0.0193,3.332,0.001304,6.152,1.0
0.9976,8.664,8.86,9.38,1.0,0.1224,0.002691,0.4622,0.1239,0.1646,0.1891,0.1224,1.0,0.3318,0.2637,0.0931,0.9946,0.05283,0.002691,0.3318,1.0,0.173,0.03653,0.363,0.01866,0.4622,0.2637,0.173,1.0,0.0565,0.3594,0.503,0.1239,0.0931,0.03653,0.0565,1.0,0.096,0.01516,0.1646,0.9946,0.363,0.3594,0.096,1.0,0.1025,0.1891,0.05283,0.01866,0.503,0.01516,0.1025,1.0,3.0,0.0701,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,47.5,105.75,141.0,0.0,0.0,0.3215,25.61,32.75,48.72,60.88,80.44,106.94,151.6,249.0,366.0,3458.0,2.53e-05,0.003729,-2.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4822,3.164,4.645,-136.9,0.0,0.0,0.6514,0.908,1.234,1.772,2.326,3.135,4.52,7.652,11.555,112.94,0.003729,5.62,7.725e-05,3.213,0.000843,2.992,0.0001025,2.814,1.0
0.816,8.42,3.5,2.674,1.0,0.1224,0.002691,0.4622,0.1239,0.1351,0.1449,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2467,0.002691,0.3318,1.0,0.173,0.03653,0.3445,0.0743,0.4622,0.2637,0.173,1.0,0.0565,0.2932,0.3096,0.1239,0.0931,0.03653,0.0565,1.0,0.0941,0.0359,0.1351,0.9995,0.3445,0.2932,0.0941,1.0,0.254,0.1449,0.2467,0.0743,0.3096,0.0359,0.254,1.0,3.004,0.1022,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.83,179.9,245.2,0.0,0.0,0.2341,45.5,53.03,79.2,100.94,136.5,181.4,256.5,425.2,630.0,5796.0,-0.002634,0.07355,-10.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,-70.9,100.44,-2406.0,-253.8,-169.5,-101.0,-70.6,-52.72,-39.4,-29.42,-20.11,-17.1,0.0,0.0914,1329.0,0.0736,122.94,0.002964,71.3,-0.0877,-39.44,0.00558,61.38,1.0
0.949,1.162,1.496,1.684,1.0,0.1224,0.002691,0.4622,0.1239,0.1777,0.1903,0.1224,1.0,0.3318,0.2637,0.0931,0.9907,0.0273,0.002691,0.3318,1.0,0.173,0.03653,0.3704,0.010124,0.4622,0.2637,0.173,1.0,0.0565,0.3892,0.5166,0.1239,0.0931,0.03653,0.0565,1.0,0.0967,0.01219,0.1777,0.9907,0.3704,0.3892,0.0967,1.0,0.0955,0.1903,0.0273,0.010124,0.5166,0.01219,0.0955,1.0,3.0,0.0725,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,52.7,90.06,118.94,0.0,0.0,0.3364,21.39,28.23,41.4,52.25,68.7,91.25,129.2,211.6,310.0,3546.0,0.0001756,0.0158,-7.254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82,18.9,27.03,-484.0,-0.011,0.0,4.383,5.37,7.7,10.516,14.0,18.78,26.92,45.3,68.0,647.5,0.0158,33.0,0.0003264,19.05,0.00585,21.0,0.0005016,16.48,1.0
0.7344,8.91,3.322,1.021,1.0,0.1224,0.002691,0.4622,0.1239,0.1268,0.118,0.1224,1.0,0.3318,0.2637,0.0931,1.0,0.309,0.002691,0.3318,1.0,0.173,0.03653,0.342,0.0917,0.4622,0.2637,0.173,1.0,0.0565,0.275,0.2153,0.1239,0.0931,0.03653,0.0565,1.0,0.0935,0.04245,0.1268,1.0,0.342,0.275,0.0935,1.0,0.3103,0.118,0.309,0.0917,0.2153,0.04245,0.3103,1.0,3.006,0.1268,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,29.3,206.8,284.0,0.0,0.0,0.2448,52.53,59.8,90.25,115.1,156.9,208.5,294.5,489.5,727.0,6732.0,-0.004574,0.11017,-14.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.06,-97.8,139.5,-3340.0,-351.2,-234.2,-139.4,-97.25,-72.56,-54.4,-40.1,-27.77,-22.98,0.0,0.0807,2274.0,0.1102,170.4,0.00516,98.5,-0.1521,-47.3,0.00969,85.06,1.0
0.7495,8.18,1.949,1.535,1.0,0.1224,0.002691,0.4622,0.1239,0.13,0.1356,0.1224,1.0,0.3318,0.2637,0.0931,1.0,0.316,0.002691,0.3318,1.0,0.173,0.03653,0.339,0.092,0.4622,0.2637,0.173,1.0,0.0565,0.2812,0.2573,0.1239,0.0931,0.03653,0.0565,1.0,0.0937,0.04483,0.13,1.0,0.339,0.2812,0.0937,1.0,0.3188,0.1356,0.316,0.092,0.2573,0.04483,0.3188,1.0,3.006,0.1414,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,30.6,216.4,296.2,0.0,0.0,0.1632,54.97,62.97,94.6,120.8,164.2,218.2,308.2,512.0,760.0,7004.0,-0.005596,0.11884,-15.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.69,-107.44,151.8,-3632.0,-383.8,-256.5,-153.0,-107.06,-80.0,-59.66,-44.84,-30.45,-26.22,0.0,0.1622,1780.0,0.11896,185.9,0.005997,107.94,-0.1862,-49.66,0.011536,92.8,1.0
0.9985,7.043,7.22,6.67,1.0,0.1224,0.002691,0.4622,0.1239,0.1594,0.1846,0.1224,1.0,0.3318,0.2637,0.0931,0.9956,0.06433,0.002691,0.3318,1.0,0.173,0.03653,0.3625,0.0227,0.4622,0.2637,0.173,1.0,0.0565,0.3484,0.489,0.1239,0.0931,0.03653,0.0565,1.0,0.0957,0.01619,0.1594,0.9956,0.3625,0.3484,0.0957,1.0,0.1064,0.1846,0.06433,0.0227,0.489,0.01619,0.1064,1.0,3.0,0.06604,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,43.47,109.6,146.6,0.0,0.0,0.3367,26.73,33.75,50.06,62.88,83.25,110.7,157.0,258.2,380.0,3608.0,2.08e-05,0.003078,-0.1567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.96,-0.677,1.292,-51.56,-2.82,-1.804,-1.024,-0.7046,-0.5063,-0.349,-0.2563,-0.1733,0.0,0.08466,0.2917,130.8,0.003078,1.459,4.447e-05,0.781,0.0006933,-0.6177,6.527e-05,0.7285,1.0
0.923,7.15,1.535,7.418,1.0,0.1224,0.002691,0.4622,0.1239,0.1641,0.2098,0.1224,1.0,0.3318,0.2637,0.0931,0.9956,0.10657,0.002691,0.3318,1.0,0.173,0.03653,0.344,0.03177,0.4622,0.2637,0.173,1.0,0.0565,0.3547,0.5186,0.1239,0.0931,0.03653,0.0565,1.0,0.0958,0.02336,0.1641,0.9956,0.344,0.3547,0.0958,1.0,0.1544,0.2098,0.10657,0.03177,0.5186,0.02336,0.1544,1.0,3.002,0.11127,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,62.78,144.2,192.5,0.0,0.0,0.09314,35.0,44.47,66.06,82.9,109.7,145.8,206.6,339.8,499.8,4490.0,-0.001414,0.04755,-17.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1519,-35.28,47.2,-1169.0,-122.25,-83.2,-50.62,-35.7,-26.83,-20.3,-16.08,-10.82,-8.55,0.0,0.0,549.5,0.04755,58.9,0.001414,35.3,-0.0471,-24.45,0.002823,29.36,1.0
0.929,4.91,4.3,2.787,1.0,0.1224,0.002691,0.4622,0.1239,0.1447,0.1627,0.1224,1.0,0.3318,0.2637,0.0931,0.998,0.1296,0.002691,0.3318,1.0,0.173,0.03653,0.3572,0.04352,0.4622,0.2637,0.173,1.0,0.0565,0.316,0.408,0.1239,0.0931,0.03653,0.0565,1.0,0.0948,0.02246,0.1447,0.998,0.3572,0.316,0.0948,1.0,0.1498,0.1627,0.1296,0.04352,0.408,0.02246,0.1498,1.0,3.002,0.06323,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,31.92,130.1,176.0,0.0,0.0,0.35,32.44,39.25,58.12,73.8,98.75,131.2,185.9,307.2,454.0,4276.0,-0.000314,0.02573,-3.229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.516,-21.22,31.11,-755.5,-77.4,-51.28,-30.28,-21.02,-15.59,-11.88,-8.29,-6.086,-4.395,0.0,0.0,902.0,0.02573,37.66,0.0006375,21.53,-0.01046,-16.3,0.000951,18.84,1.0
0.7593,7.812,3.703,1.224,1.0,0.1224,0.002691,0.4622,0.1239,0.1284,0.1181,0.1224,1.0,0.3318,0.2637,0.0931,1.0,0.2795,0.002691,0.3318,1.0,0.173,0.03653,0.3447,0.08453,0.4622,0.2637,0.173,1.0,0.0565,0.279,0.2277,0.1239,0.0931,0.03653,0.0565,1.0,0.0936,0.03836,0.1284,1.0,0.3447,0.279,0.0936,1.0,0.2817,0.1181,0.2795,0.08453,0.2277,0.03836,0.2817,1.0,3.004,0.1068,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,26.75,189.4,259.5,0.0,0.0,0.2837,48.12,55.03,82.8,105.6,143.8,190.9,269.8,448.0,665.5,6180.0,-0.003147,0.0896,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.6,-80.4,115.06,-2758.0,-289.5,-192.9,-114.5,-79.9,-59.53,-44.75,-32.7,-22.84,-18.58,0.0,0.04166,2108.0,0.08966,140.4,0.003729,81.06,-0.10474,-42.47,0.006855,70.1,1.0
0.9717,5.62,7.336,7.062,1.0,0.1224,0.002691,0.4622,0.1239,0.1707,0.1868,0.1224,1.0,0.3318,0.2637,0.0931,0.9927,0.03378,0.002691,0.3318,1.0,0.173,0.03653,0.3704,0.0127,0.4622,0.2637,0.173,1.0,0.0565,0.3738,0.5073,0.1239,0.0931,0.03653,0.0565,1.0,0.0964,0.012695,0.1707,0.9927,0.3704,0.3738,0.0964,1.0,0.09204,0.1868,0.03378,0.0127,0.5073,0.012695,0.09204,1.0,3.0,0.0665,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,48.0,93.44,123.94,0.0,0.0,0.3577,22.4,29.12,43.06,54.0,71.1,94.56,134.0,219.8,322.5,3236.0,0.0002159,0.01149,-2.564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.273,15.51,21.75,-171.1,-0.0323,0.0,3.889,4.4,6.574,8.61,11.6,15.5,22.1,36.97,55.2,520.0,0.01149,26.72,0.0002465,15.56,0.007195,16.61,0.000462,13.33,1.0
0.858,4.68,4.027,9.6,1.0,0.1224,0.002691,0.4622,0.1239,0.1997,0.2035,0.1224,1.0,0.3318,0.2637,0.0931,0.983,0.02046,0.002691,0.3318,1.0,0.173,0.03653,0.362,0.00679,0.4622,0.2637,0.173,1.0,0.0565,0.4348,0.5415,0.1239,0.0931,0.03653,0.0565,1.0,0.0976,0.012474,0.1997,0.983,0.362,0.4348,0.0976,1.0,0.12024,0.2035,0.02046,0.00679,0.5415,0.012474,0.12024,1.0,3.002,0.10065,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,71.1,88.6,115.75,0.0,0.0,0.2147,20.47,28.34,40.47,52.03,68.0,90.3,127.6,207.8,303.0,4776.0,-0.0001674,0.04034,-25.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248,20.34,31.89,-1713.0,-2.098,0.0,2.494,6.07,7.594,11.41,14.805,20.2,29.36,50.34,76.9,853.5,0.04034,37.8,0.000654,21.16,-0.005577,22.95,0.000821,19.0,1.0
0.8247,4.19,2.926,9.65,1.0,0.1224,0.002691,0.4622,0.1239,0.2085,0.207,0.1224,1.0,0.3318,0.2637,0.0931,0.9795,0.01866,0.002691,0.3318,1.0,0.173,0.03653,0.3586,0.005985,0.4622,0.2637,0.173,1.0,0.0565,0.453,0.548,0.1239,0.0931,0.03653,0.0565,1.0,0.0979,0.01259,0.2085,0.9795,0.3586,0.453,0.0979,1.0,0.1311,0.207,0.01866,0.005985,0.548,0.01259,0.1311,1.0,3.002,0.1112,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,77.94,87.75,114.2,0.0,0.0,0.1704,20.06,28.3,40.0,51.75,67.5,89.7,126.56,205.5,299.2,5230.0,-0.000302,0.05093,-32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54,21.2,34.3,-2170.0,-3.123,0.0,1.656,6.45,7.855,11.69,15.42,21.16,30.77,53.12,81.44,969.0,0.05093,40.34,0.0007977,22.38,-0.01007,24.17,0.0011,20.27,1.0
0.8574,8.23,2.178,4.22,1.0,0.1224,0.002691,0.4622,0.1239,0.1433,0.1761,0.1224,1.0,0.3318,0.2637,0.0931,0.999,0.2157,0.002691,0.3318,1.0,0.173,0.03653,0.342,0.0637,0.4622,0.2637,0.173,1.0,0.0565,0.31,0.3977,0.1239,0.0931,0.03653,0.0565,1.0,0.0946,0.03424,0.1433,0.999,0.342,0.31,0.0946,1.0,0.2323,0.1761,0.2157,0.0637,0.3977,0.03424,0.2323,1.0,3.004,0.1106,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,39.72,177.1,240.1,0.0,0.0,0.1454,44.3,53.06,78.75,100.2,134.5,178.8,253.0,418.5,619.0,5650.0,-0.002705,0.068,-9.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.715,-68.25,95.06,-2270.0,-241.9,-162.2,-97.2,-68.4,-51.28,-37.88,-29.28,-19.38,-17.16,0.0,0.1802,381.5,0.06805,117.0,0.002737,68.4,-0.09,-38.5,0.005424,58.34,1.0
0.784,7.94,6.645,1.518,1.0,0.1224,0.002691,0.4622,0.1239,0.1294,0.10706,0.1224,1.0,0.3318,0.2637,0.0931,0.9995,0.2169,0.002691,0.3318,1.0,0.173,0.03653,0.3538,0.0707,0.4622,0.2637,0.173,1.0,0.0565,0.2827,0.2253,0.1239,0.0931,0.03653,0.0565,1.0,0.09375,0.02953,0.1294,0.9995,0.3538,0.2827,0.09375,1.0,0.2198,0.10706,0.2169,0.0707,0.2253,0.02953,0.2198,1.0,3.002,0.0684,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,21.53,153.1,209.6,0.0,0.0,0.4028,38.9,44.78,67.2,85.6,116.25,154.4,218.2,362.5,537.5,5100.0,-0.0009475,0.05887,-6.777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,-44.25,65.44,-1604.0,-162.1,-107.25,-63.22,-43.8,-32.47,-24.84,-17.05,-12.74,-8.73,0.0,0.0,2136.0,0.0589,79.0,0.001665,45.0,-0.03156,-28.88,0.00261,39.56,1.0
0.8066,3.322,2.365,8.44,1.0,0.1224,0.002691,0.4622,0.1239,0.2162,0.2074,0.1224,1.0,0.3318,0.2637,0.0931,0.975,0.01595,0.002691,0.3318,1.0,0.173,0.03653,0.3591,0.00507,0.4622,0.2637,0.173,1.0,0.0565,0.4697,0.5493,0.1239,0.0931,0.03653,0.0565,1.0,0.09814,0.012276,0.2162,0.975,0.3591,0.4697,0.09814,1.0,0.1393,0.2074,0.01595,0.00507,0.5493,0.012276,0.1393,1.0,3.002,0.11487,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,80.9,83.6,108.5,0.0,0.0,0.1636,18.92,27.19,38.06,49.53,64.5,85.7,120.9,195.8,284.5,5424.0,-0.0003169,0.05536,-35.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086,25.31,40.34,-2366.0,-3.16,0.0,2.54,7.62,9.41,14.07,18.4,25.2,36.62,63.03,96.5,1110.0,0.05536,47.62,0.000869,26.52,-0.01056,30.27,0.001185,23.92,1.0
0.994,8.38,7.426,8.95,1.0,0.1224,0.002691,0.4622,0.1239,0.1642,0.192,0.1224,1.0,0.3318,0.2637,0.0931,0.9946,0.05997,0.002691,0.3318,1.0,0.173,0.03653,0.3599,0.02052,0.4622,0.2637,0.173,1.0,0.0565,0.3582,0.5054,0.1239,0.0931,0.03653,0.0565,1.0,0.09595,0.01624,0.1642,0.9946,0.3599,0.3582,0.09595,1.0,0.109,0.192,0.05997,0.02052,0.5054,0.01624,0.109,1.0,3.002,0.07477,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,49.25,110.94,147.9,0.0,0.0,0.293,26.88,34.3,51.0,63.8,84.4,112.1,159.0,261.2,384.0,3564.0,-0.000111,0.006737,-3.816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09656,-1.989,2.596,-255.1,-6.64,-4.65,-2.936,-2.102,-1.587,-1.215,-0.9067,-0.6646,-0.4094,0.0,0.0,107.9,0.006737,3.27,0.00011104,1.996,-0.003698,-1.794,0.0002218,1.615,1.0
0.89,4.086,1.904,5.938,1.0,0.1224,0.002691,0.4622,0.1239,0.1792,0.2086,0.1224,1.0,0.3318,0.2637,0.0931,0.991,0.04984,0.002691,0.3318,1.0,0.173,0.03653,0.3516,0.0157,0.4622,0.2637,0.173,1.0,0.0565,0.3887,0.54,0.1239,0.0931,0.03653,0.0565,1.0,0.0967,0.01646,0.1792,0.991,0.3516,0.3887,0.0967,1.0,0.1209,0.2086,0.04984,0.0157,0.54,0.01646,0.1209,1.0,3.002,0.1034,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,67.6,114.4,151.1,0.0,0.0,0.1559,27.16,35.8,52.56,66.3,87.25,115.94,164.2,268.8,394.0,4550.0,-0.0005555,0.03735,-22.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.649,-5.406,8.31,-1481.0,-17.81,-12.83,-8.43,-6.105,-4.555,-3.322,-2.184,-1.296,-0.737,0.0,0.0,613.0,0.03735,9.92,0.000557,5.473,-0.01851,-4.73,0.001112,4.645,1.0
