like1,parFLOWLENWEIGHT,parFLOWACCWEIGHT,parLSFACTORWEIGHT,simulation_0,simulation_1,simulation_2,simulation_3,simulation_4,simulation_5,simulation_6,simulation_7,simulation_8,simulation_9,simulation_10,simulation_11,simulation_12,simulation_13,simulation_14,simulation_15,simulation_16,simulation_17,simulation_18,simulation_19,simulation_20,simulation_21,simulation_22,simulation_23,simulation_24,simulation_25,simulation_26,simulation_27,simulation_28,simulation_29,simulation_30,simulation_31,simulation_32,simulation_33,simulation_34,simulation_35,simulation_36,simulation_37,simulation_38,simulation_39,simulation_40,simulation_41,simulation_42,simulation_43,simulation_44,simulation_45,simulation_46,simulation_47,simulation_48,chain
0.988,7.164,3.354,4.66,1.0,0.1683,0.003683,0.6963,0.1874,0.259,0.4211,0.1683,1.0,0.2155,0.219,0.1599,0.99,0.4946,0.003683,0.2155,1.0,0.0729,0.03693,0.2368,0.0919,0.6963,0.219,0.0729,1.0,0.10846,0.3518,0.612,0.1874,0.1599,0.03693,0.10846,1.0,0.1687,0.1459,0.259,0.99,0.2368,0.3518,0.1687,1.0,0.5605,0.4211,0.4946,0.0919,0.612,0.1459,0.5605,1.0,1.0
0.9424,1.121,4.625,2.932,1.0,0.1683,0.003683,0.6963,0.1874,0.4407,0.3804,0.1683,1.0,0.2155,0.219,0.1599,0.8857,0.1014,0.003683,0.2155,1.0,0.0729,0.03693,0.3408,0.0521,0.6963,0.219,0.0729,1.0,0.10846,0.6255,0.6934,0.1874,0.1599,0.03693,0.10846,1.0,0.1749,0.06696,0.4407,0.8857,0.3408,0.6255,0.1749,1.0,0.3958,0.3804,0.1014,0.0521,0.6934,0.06696,0.3958,1.0,1.0
0.9663,6.316,2.424,2.625,1.0,0.1683,0.003683,0.6963,0.1874,0.2277,0.393,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.5664,0.003683,0.2155,1.0,0.0729,0.03693,0.2335,0.10315,0.6963,0.219,0.0729,1.0,0.10846,0.306,0.5405,0.1874,0.1599,0.03693,0.10846,1.0,0.166,0.1578,0.2277,0.9956,0.2335,0.306,0.166,1.0,0.602,0.393,0.5664,0.10315,0.5405,0.1578,0.602,1.0,1.0
0.993,4.38,8.1,3.162,1.0,0.1683,0.003683,0.6963,0.1874,0.2644,0.3552,0.1683,1.0,0.2155,0.219,0.1599,0.9854,0.365,0.003683,0.2155,1.0,0.0729,0.03693,0.293,0.1017,0.6963,0.219,0.0729,1.0,0.10846,0.364,0.5786,0.1874,0.1599,0.03693,0.10846,1.0,0.1691,0.1009,0.2644,0.9854,0.293,0.364,0.1691,1.0,0.438,0.3552,0.365,0.1017,0.5786,0.1009,0.438,1.0,1.0
0.974,2.912,5.906,5.61,1.0,0.1683,0.003683,0.6963,0.1874,0.3948,0.4229,0.1683,1.0,0.2155,0.219,0.1599,0.93,0.1826,0.003683,0.2155,1.0,0.0729,0.03693,0.285,0.05338,0.6963,0.219,0.0729,1.0,0.10846,0.5537,0.7246,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.08624,0.3948,0.93,0.285,0.5537,0.1758,1.0,0.4211,0.4229,0.1826,0.05338,0.7246,0.08624,0.4211,1.0,1.0
0.9688,4.086,8.234,8.555,1.0,0.1683,0.003683,0.6963,0.1874,0.4097,0.4268,0.1683,1.0,0.2155,0.219,0.1599,0.921,0.1708,0.003683,0.2155,1.0,0.0729,0.03693,0.2817,0.0495,0.6963,0.219,0.0729,1.0,0.10846,0.5747,0.732,0.1874,0.1599,0.03693,0.10846,1.0,0.176,0.08545,0.4097,0.921,0.2817,0.5747,0.176,1.0,0.429,0.4268,0.1708,0.0495,0.732,0.08545,0.429,1.0,1.0
0.9673,2.75,3.15,6.133,1.0,0.1683,0.003683,0.6963,0.1874,0.4246,0.458,0.1683,1.0,0.2155,0.219,0.1599,0.9136,0.191,0.003683,0.2155,1.0,0.0729,0.03693,0.2489,0.04315,0.6963,0.219,0.0729,1.0,0.10846,0.594,0.7607,0.1874,0.1599,0.03693,0.10846,1.0,0.1765,0.0955,0.4246,0.9136,0.2489,0.594,0.1765,1.0,0.4714,0.458,0.191,0.04315,0.7607,0.0955,0.4714,1.0,1.0
0.99,7.59,1.865,5.812,1.0,0.1683,0.003683,0.6963,0.1874,0.2747,0.4478,0.1683,1.0,0.2155,0.219,0.1599,0.987,0.4854,0.003683,0.2155,1.0,0.0729,0.03693,0.2272,0.08575,0.6963,0.219,0.0729,1.0,0.10846,0.3735,0.649,0.1874,0.1599,0.03693,0.10846,1.0,0.1699,0.1508,0.2747,0.987,0.2272,0.3735,0.1699,1.0,0.5684,0.4478,0.4854,0.08575,0.649,0.1508,0.5684,1.0,1.0
0.9263,2.863,9.31,9.44,1.0,0.1683,0.003683,0.6963,0.1874,0.489,0.4116,0.1683,1.0,0.2155,0.219,0.1599,0.847,0.09784,0.003683,0.2155,1.0,0.0729,0.03693,0.2983,0.0374,0.6963,0.219,0.0729,1.0,0.10846,0.694,0.728,0.1874,0.1599,0.03693,0.10846,1.0,0.1747,0.07275,0.489,0.847,0.2983,0.694,0.1747,1.0,0.4597,0.4116,0.09784,0.0374,0.728,0.07275,0.4597,1.0,1.0
0.9624,2.322,7.586,4.773,1.0,0.1683,0.003683,0.6963,0.1874,0.4006,0.3877,0.1683,1.0,0.2155,0.219,0.1599,0.92,0.1385,0.003683,0.2155,1.0,0.0729,0.03693,0.3254,0.05872,0.6963,0.219,0.0729,1.0,0.10846,0.5654,0.6953,0.1874,0.1599,0.03693,0.10846,1.0,0.1753,0.07294,0.4006,0.92,0.3254,0.5654,0.1753,1.0,0.3828,0.3877,0.1385,0.05872,0.6953,0.07294,0.3828,1.0,1.0
0.968,8.62,2.152,3.9,1.0,0.1683,0.003683,0.6963,0.1874,0.233,0.4087,0.1683,1.0,0.2155,0.219,0.1599,0.995,0.57,0.003683,0.2155,1.0,0.0729,0.03693,0.2278,0.10077,0.6963,0.219,0.0729,1.0,0.10846,0.3135,0.5596,0.1874,0.1599,0.03693,0.10846,1.0,0.1665,0.1633,0.233,0.995,0.2278,0.3135,0.1665,1.0,0.6104,0.4087,0.57,0.10077,0.5596,0.1633,0.6104,1.0,1.0
0.9346,8.25,1.799,1.766,1.0,0.1683,0.003683,0.6963,0.1874,0.1995,0.3691,0.1683,1.0,0.2155,0.219,0.1599,0.999,0.637,0.003683,0.2155,1.0,0.0729,0.03693,0.226,0.1121,0.6963,0.219,0.0729,1.0,0.10846,0.2646,0.4712,0.1874,0.1599,0.03693,0.10846,1.0,0.1633,0.1744,0.1995,0.999,0.226,0.2646,0.1633,1.0,0.652,0.3691,0.637,0.1121,0.4712,0.1744,0.652,1.0,1.0
1.0,5.21,4.99,5.26,1.0,0.1683,0.003683,0.6963,0.1874,0.3027,0.4287,0.1683,1.0,0.2155,0.219,0.1599,0.9775,0.3665,0.003683,0.2155,1.0,0.0729,0.03693,0.2551,0.07776,0.6963,0.219,0.0729,1.0,0.10846,0.4167,0.6743,0.1874,0.1599,0.03693,0.10846,1.0,0.1719,0.1188,0.3027,0.9775,0.2551,0.4167,0.1719,1.0,0.484,0.4287,0.3665,0.07776,0.6743,0.1188,0.484,1.0,1.0
0.931,7.574,4.285,1.167,1.0,0.1683,0.003683,0.6963,0.1874,0.1902,0.3286,0.1683,1.0,0.2155,0.219,0.1599,0.999,0.6147,0.003683,0.2155,1.0,0.0729,0.03693,0.241,0.1167,0.6963,0.219,0.0729,1.0,0.10846,0.2524,0.424,0.1874,0.1599,0.03693,0.10846,1.0,0.1624,0.1562,0.1902,0.999,0.241,0.2524,0.1624,1.0,0.6235,0.3286,0.6147,0.1167,0.424,0.1562,0.6235,1.0,1.0
0.9995,4.336,4.45,4.027,1.0,0.1683,0.003683,0.6963,0.1874,0.2927,0.4187,0.1683,1.0,0.2155,0.219,0.1599,0.9805,0.3787,0.003683,0.2155,1.0,0.0729,0.03693,0.2585,0.08185,0.6963,0.219,0.0729,1.0,0.10846,0.4023,0.657,0.1874,0.1599,0.03693,0.10846,1.0,0.1713,0.1187,0.2927,0.9805,0.2585,0.4023,0.1713,1.0,0.484,0.4187,0.3787,0.08185,0.657,0.1187,0.484,1.0,1.0
0.9907,5.574,2.668,8.69,1.0,0.1683,0.003683,0.6963,0.1874,0.3652,0.4758,0.1683,1.0,0.2155,0.219,0.1599,0.952,0.3,0.003683,0.2155,1.0,0.0729,0.03693,0.2318,0.05643,0.6963,0.219,0.0729,1.0,0.10846,0.506,0.7505,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.1181,0.3652,0.952,0.2318,0.506,0.1752,1.0,0.499,0.4758,0.3,0.05643,0.7505,0.1181,0.499,1.0,1.0
0.9644,8.67,3.258,3.492,1.0,0.1683,0.003683,0.6963,0.1874,0.2258,0.3914,0.1683,1.0,0.2155,0.219,0.1599,0.996,0.571,0.003683,0.2155,1.0,0.0729,0.03693,0.2332,0.10376,0.6963,0.219,0.0729,1.0,0.10846,0.3035,0.536,0.1874,0.1599,0.03693,0.10846,1.0,0.1659,0.1588,0.2258,0.996,0.2332,0.3035,0.1659,1.0,0.605,0.3914,0.571,0.10376,0.536,0.1588,0.605,1.0,1.0
0.962,2.896,1.918,6.96,1.0,0.1683,0.003683,0.6963,0.1874,0.4402,0.476,0.1683,1.0,0.2155,0.219,0.1599,0.9033,0.1963,0.003683,0.2155,1.0,0.0729,0.03693,0.2295,0.03918,0.6963,0.219,0.0729,1.0,0.10846,0.6157,0.778,0.1874,0.1599,0.03693,0.10846,1.0,0.1766,0.1006,0.4402,0.9033,0.2295,0.6157,0.1766,1.0,0.4993,0.476,0.1963,0.03918,0.778,0.1006,0.4993,1.0,1.0
0.9976,6.58,9.44,7.617,1.0,0.1683,0.003683,0.6963,0.1874,0.3186,0.4163,0.1683,1.0,0.2155,0.219,0.1599,0.97,0.305,0.003683,0.2155,1.0,0.0729,0.03693,0.273,0.07465,0.6963,0.219,0.0729,1.0,0.10846,0.4412,0.681,0.1874,0.1599,0.03693,0.10846,1.0,0.1729,0.1042,0.3186,0.97,0.273,0.4412,0.1729,1.0,0.443,0.4163,0.305,0.07465,0.681,0.1042,0.443,1.0,1.0
0.9473,2.56,4.875,7.04,1.0,0.1683,0.003683,0.6963,0.1874,0.4607,0.4387,0.1683,1.0,0.2155,0.219,0.1599,0.882,0.1381,0.003683,0.2155,1.0,0.0729,0.03693,0.2666,0.03815,0.6963,0.219,0.0729,1.0,0.10846,0.649,0.751,0.1874,0.1599,0.03693,0.10846,1.0,0.1761,0.0836,0.4607,0.882,0.2666,0.649,0.1761,1.0,0.466,0.4387,0.1381,0.03815,0.751,0.0836,0.466,1.0,1.0
0.991,3.896,3.135,2.533,1.0,0.1683,0.003683,0.6963,0.1874,0.2583,0.401,0.1683,1.0,0.2155,0.219,0.1599,0.9897,0.4639,0.003683,0.2155,1.0,0.0729,0.03693,0.251,0.09393,0.6963,0.219,0.0729,1.0,0.10846,0.3516,0.5986,0.1874,0.1599,0.03693,0.10846,1.0,0.1687,0.1328,0.2583,0.9897,0.251,0.3516,0.1687,1.0,0.529,0.401,0.4639,0.09393,0.5986,0.1328,0.529,1.0,1.0
0.9805,7.4,8.15,3.541,1.0,0.1683,0.003683,0.6963,0.1874,0.2346,0.357,0.1683,1.0,0.2155,0.219,0.1599,0.9937,0.482,0.003683,0.2155,1.0,0.0729,0.03693,0.2637,0.10583,0.6963,0.219,0.0729,1.0,0.10846,0.3184,0.5303,0.1874,0.1599,0.03693,0.10846,1.0,0.1666,0.1261,0.2346,0.9937,0.2637,0.3184,0.1666,1.0,0.5234,0.357,0.482,0.10583,0.5303,0.1261,0.5234,1.0,1.0
0.9688,7.67,7.062,2.91,1.0,0.1683,0.003683,0.6963,0.1874,0.2213,0.3499,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.524,0.003683,0.2155,1.0,0.0729,0.03693,0.2563,0.10913,0.6963,0.219,0.0729,1.0,0.10846,0.2988,0.501,0.1874,0.1599,0.03693,0.10846,1.0,0.1654,0.1349,0.2213,0.9956,0.2563,0.2988,0.1654,1.0,0.5537,0.3499,0.524,0.10913,0.501,0.1349,0.5537,1.0,1.0
0.898,1.559,7.41,6.55,1.0,0.1683,0.003683,0.6963,0.1874,0.527,0.3945,0.1683,1.0,0.2155,0.219,0.1599,0.794,0.0722,0.003683,0.2155,1.0,0.0729,0.03693,0.3198,0.03534,0.6963,0.219,0.0729,1.0,0.10846,0.752,0.7124,0.1874,0.1599,0.03693,0.10846,1.0,0.1716,0.06635,0.527,0.794,0.3198,0.752,0.1716,1.0,0.4805,0.3945,0.0722,0.03534,0.7124,0.06635,0.4805,1.0,1.0
0.9897,3.408,1.602,5.43,1.0,0.1683,0.003683,0.6963,0.1874,0.369,0.4768,0.1683,1.0,0.2155,0.219,0.1599,0.95,0.2954,0.003683,0.2155,1.0,0.0729,0.03693,0.2312,0.05545,0.6963,0.219,0.0729,1.0,0.10846,0.511,0.753,0.1874,0.1599,0.03693,0.10846,1.0,0.1753,0.11755,0.369,0.95,0.2312,0.511,0.1753,1.0,0.499,0.4768,0.2954,0.05545,0.753,0.11755,0.499,1.0,1.0
0.9927,4.18,7.72,2.969,1.0,0.1683,0.003683,0.6963,0.1874,0.263,0.3538,0.1683,1.0,0.2155,0.219,0.1599,0.986,0.368,0.003683,0.2155,1.0,0.0729,0.03693,0.293,0.1023,0.6963,0.219,0.0729,1.0,0.10846,0.3618,0.5757,0.1874,0.1599,0.03693,0.10846,1.0,0.169,0.10114,0.263,0.986,0.293,0.3618,0.169,1.0,0.4392,0.3538,0.368,0.1023,0.5757,0.10114,0.4392,1.0,1.0
0.9434,8.11,9.77,1.601,1.0,0.1683,0.003683,0.6963,0.1874,0.1951,0.2927,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.5415,0.003683,0.2155,1.0,0.0729,0.03693,0.2683,0.1219,0.6963,0.219,0.0729,1.0,0.10846,0.2617,0.405,0.1874,0.1599,0.03693,0.10846,1.0,0.1628,0.1261,0.1951,0.9976,0.2683,0.2617,0.1628,1.0,0.5527,0.2927,0.5415,0.1219,0.405,0.1261,0.5527,1.0,1.0
0.9697,3.193,2.707,1.247,1.0,0.1683,0.003683,0.6963,0.1874,0.2231,0.3567,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.528,0.003683,0.2155,1.0,0.0729,0.03693,0.2532,0.1078,0.6963,0.219,0.0729,1.0,0.10846,0.301,0.509,0.1874,0.1599,0.03693,0.10846,1.0,0.1656,0.1376,0.2231,0.9956,0.2532,0.301,0.1656,1.0,0.559,0.3567,0.528,0.1078,0.509,0.1376,0.559,1.0,1.0
0.9663,9.01,2.97,3.83,1.0,0.1683,0.003683,0.6963,0.1874,0.2291,0.3984,0.1683,1.0,0.2155,0.219,0.1599,0.9956,0.5693,0.003683,0.2155,1.0,0.0729,0.03693,0.2312,0.1024,0.6963,0.219,0.0729,1.0,0.10846,0.3079,0.5464,0.1874,0.1599,0.03693,0.10846,1.0,0.1661,0.1603,0.2291,0.9956,0.2312,0.3079,0.1661,1.0,0.606,0.3984,0.5693,0.1024,0.5464,0.1603,0.606,1.0,1.0
0.9834,5.88,6.348,3.031,1.0,0.1683,0.003683,0.6963,0.1874,0.2396,0.3645,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.4744,0.003683,0.2155,1.0,0.0729,0.03693,0.2627,0.1036,0.6963,0.219,0.0729,1.0,0.10846,0.3257,0.5444,0.1874,0.1599,0.03693,0.10846,1.0,0.1671,0.1262,0.2396,0.9927,0.2627,0.3257,0.1671,1.0,0.5205,0.3645,0.4744,0.1036,0.5444,0.1262,0.5205,1.0,1.0
0.9585,1.732,6.984,3.398,1.0,0.1683,0.003683,0.6963,0.1874,0.3887,0.3635,0.1683,1.0,0.2155,0.219,0.1599,0.9224,0.1262,0.003683,0.2155,1.0,0.0729,0.03693,0.353,0.0682,0.6963,0.219,0.0729,1.0,0.10846,0.5503,0.669,0.1874,0.1599,0.03693,0.10846,1.0,0.1744,0.06665,0.3887,0.9224,0.353,0.5503,0.1744,1.0,0.3545,0.3635,0.1262,0.0682,0.669,0.06665,0.3545,1.0,1.0
0.996,4.78,6.777,5.996,1.0,0.1683,0.003683,0.6963,0.1874,0.3293,0.4226,0.1683,1.0,0.2155,0.219,0.1599,0.9663,0.2898,0.003683,0.2155,1.0,0.0729,0.03693,0.2712,0.07056,0.6963,0.219,0.0729,1.0,0.10846,0.4568,0.694,0.1874,0.1599,0.03693,0.10846,1.0,0.1735,0.1031,0.3293,0.9663,0.2712,0.4568,0.1735,1.0,0.442,0.4226,0.2898,0.07056,0.694,0.1031,0.442,1.0,1.0
0.9243,9.234,4.176,1.178,1.0,0.1683,0.003683,0.6963,0.1874,0.1865,0.332,0.1683,1.0,0.2155,0.219,0.1599,0.9995,0.633,0.003683,0.2155,1.0,0.0729,0.03693,0.236,0.1171,0.6963,0.219,0.0729,1.0,0.10846,0.2467,0.4192,0.1874,0.1599,0.03693,0.10846,1.0,0.162,0.1633,0.1865,0.9995,0.236,0.2467,0.162,1.0,0.64,0.332,0.633,0.1171,0.4192,0.1633,0.64,1.0,1.0
0.9683,3.855,5.977,1.424,1.0,0.1683,0.003683,0.6963,0.1874,0.2184,0.3096,0.1683,1.0,0.2155,0.219,0.1599,0.9946,0.471,0.003683,0.2155,1.0,0.0729,0.03693,0.2825,0.11835,0.6963,0.219,0.0729,1.0,0.10846,0.2966,0.465,0.1874,0.1599,0.03693,0.10846,1.0,0.1652,0.1125,0.2184,0.9946,0.2825,0.2966,0.1652,1.0,0.4988,0.3096,0.471,0.11835,0.465,0.1125,0.4988,1.0,1.0
0.94,9.94,2.352,2.422,1.0,0.1683,0.003683,0.6963,0.1874,0.2037,0.3733,0.1683,1.0,0.2155,0.219,0.1599,0.9985,0.6274,0.003683,0.2155,1.0,0.0729,0.03693,0.2269,0.1108,0.6963,0.219,0.0729,1.0,0.10846,0.271,0.4822,0.1874,0.1599,0.03693,0.10846,1.0,0.1637,0.1721,0.2037,0.9985,0.2269,0.271,0.1637,1.0,0.645,0.3733,0.6274,0.1108,0.4822,0.1721,0.645,1.0,1.0
0.994,5.496,6.734,7.59,1.0,0.1683,0.003683,0.6963,0.1874,0.344,0.437,0.1683,1.0,0.2155,0.219,0.1599,0.9604,0.281,0.003683,0.2155,1.0,0.0729,0.03693,0.2625,0.0647,0.6963,0.219,0.0729,1.0,0.10846,0.4773,0.7134,0.1874,0.1599,0.03693,0.10846,1.0,0.1742,0.105,0.344,0.9604,0.2625,0.4773,0.1742,1.0,0.4521,0.437,0.281,0.0647,0.7134,0.105,0.4521,1.0,1.0
0.9106,1.414,7.312,5.21,1.0,0.1683,0.003683,0.6963,0.1874,0.5005,0.3801,0.1683,1.0,0.2155,0.219,0.1599,0.822,0.0734,0.003683,0.2155,1.0,0.0729,0.03693,0.344,0.0421,0.6963,0.219,0.0729,1.0,0.10846,0.715,0.6963,0.1874,0.1599,0.03693,0.10846,1.0,0.1727,0.0637,0.5005,0.822,0.344,0.715,0.1727,1.0,0.4438,0.3801,0.0734,0.0421,0.6963,0.0637,0.4438,1.0,1.0
0.988,7.3,8.08,4.152,1.0,0.1683,0.003683,0.6963,0.1874,0.2466,0.3716,0.1683,1.0,0.2155,0.219,0.1599,0.991,0.4587,0.003683,0.2155,1.0,0.0729,0.03693,0.2637,0.10095,0.6963,0.219,0.0729,1.0,0.10846,0.336,0.5615,0.1874,0.1599,0.03693,0.10846,1.0,0.1677,0.1242,0.2466,0.991,0.2637,0.336,0.1677,1.0,0.5117,0.3716,0.4587,0.10095,0.5615,0.1242,0.5117,1.0,1.0
0.9736,4.0,8.4,7.74,1.0,0.1683,0.003683,0.6963,0.1874,0.3953,0.4207,0.1683,1.0,0.2155,0.219,0.1599,0.9297,0.1797,0.003683,0.2155,1.0,0.0729,0.03693,0.2874,0.05362,0.6963,0.219,0.0729,1.0,0.10846,0.554,0.723,0.1874,0.1599,0.03693,0.10846,1.0,0.1758,0.0853,0.3953,0.9297,0.2874,0.554,0.1758,1.0,0.4185,0.4207,0.1797,0.05362,0.723,0.0853,0.4185,1.0,1.0
0.971,8.945,1.936,4.42,1.0,0.1683,0.003683,0.6963,0.1874,0.2388,0.4172,0.1683,1.0,0.2155,0.219,0.1599,0.994,0.562,0.003683,0.2155,1.0,0.0729,0.03693,0.2263,0.0987,0.6963,0.219,0.0729,1.0,0.10846,0.3215,0.5747,0.1874,0.1599,0.03693,0.10846,1.0,0.167,0.1633,0.2388,0.994,0.2263,0.3215,0.167,1.0,0.608,0.4172,0.562,0.0987,0.5747,0.1633,0.608,1.0,1.0
0.997,8.02,2.717,7.99,1.0,0.1683,0.003683,0.6963,0.1874,0.303,0.4607,0.1683,1.0,0.2155,0.219,0.1599,0.9785,0.4197,0.003683,0.2155,1.0,0.0729,0.03693,0.2302,0.0758,0.6963,0.219,0.0729,1.0,0.10846,0.415,0.6914,0.1874,0.1599,0.03693,0.10846,1.0,0.172,0.1385,0.303,0.9785,0.2302,0.415,0.172,1.0,0.5366,0.4607,0.4197,0.0758,0.6914,0.1385,0.5366,1.0,1.0
0.984,5.22,4.03,9.27,1.0,0.1683,0.003683,0.6963,0.1874,0.3857,0.467,0.1683,1.0,0.2155,0.219,0.1599,0.9404,0.2524,0.003683,0.2155,1.0,0.0729,0.03693,0.2408,0.0514,0.6963,0.219,0.0729,1.0,0.10846,0.5366,0.755,0.1874,0.1599,0.03693,0.10846,1.0,0.1759,0.1075,0.3857,0.9404,0.2408,0.5366,0.1759,1.0,0.4797,0.467,0.2524,0.0514,0.755,0.1075,0.4797,1.0,1.0
0.9907,3.834,6.72,5.363,1.0,0.1683,0.003683,0.6963,0.1874,0.344,0.4158,0.1683,1.0,0.2155,0.219,0.1599,0.9585,0.2498,0.003683,0.2155,1.0,0.0729,0.03693,0.2825,0.0675,0.6963,0.219,0.0729,1.0,0.10846,0.479,0.698,0.1874,0.1599,0.03693,0.10846,1.0,0.1741,0.0948,0.344,0.9585,0.2825,0.479,0.1741,1.0,0.4211,0.4158,0.2498,0.0675,0.698,0.0948,0.4211,1.0,1.0
0.9785,2.646,8.3,2.057,1.0,0.1683,0.003683,0.6963,0.1874,0.2668,0.3076,0.1683,1.0,0.2155,0.219,0.1599,0.9785,0.278,0.003683,0.2155,1.0,0.0729,0.03693,0.3423,0.1216,0.6963,0.219,0.0729,1.0,0.10846,0.3716,0.5444,0.1874,0.1599,0.03693,0.10846,1.0,0.1686,0.0761,0.2668,0.9785,0.3423,0.3716,0.1686,1.0,0.3584,0.3076,0.278,0.1216,0.5444,0.0761,0.3584,1.0,1.0
0.985,3.121,5.234,5.094,1.0,0.1683,0.003683,0.6963,0.1874,0.3682,0.4275,0.1683,1.0,0.2155,0.219,0.1599,0.9473,0.2247,0.003683,0.2155,1.0,0.0729,0.03693,0.2766,0.05927,0.6963,0.219,0.0729,1.0,0.10846,0.5137,0.719,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.09357,0.3682,0.9473,0.2766,0.5137,0.1752,1.0,0.428,0.4275,0.2247,0.05927,0.719,0.09357,0.428,1.0,1.0
0.952,2.965,4.324,7.82,1.0,0.1683,0.003683,0.6963,0.1874,0.4548,0.451,0.1683,1.0,0.2155,0.219,0.1599,0.8887,0.1547,0.003683,0.2155,1.0,0.0729,0.03693,0.2537,0.03796,0.6963,0.219,0.0729,1.0,0.10846,0.639,0.7607,0.1874,0.1599,0.03693,0.10846,1.0,0.1764,0.08856,0.4548,0.8887,0.2537,0.639,0.1764,1.0,0.4758,0.451,0.1547,0.03796,0.7607,0.08856,0.4758,1.0,1.0
0.9585,9.79,5.914,3.184,1.0,0.1683,0.003683,0.6963,0.1874,0.2146,0.3608,0.1683,1.0,0.2155,0.219,0.1599,0.997,0.5684,0.003683,0.2155,1.0,0.0729,0.03693,0.2428,0.10895,0.6963,0.219,0.0729,1.0,0.10846,0.2878,0.495,0.1874,0.1599,0.03693,0.10846,1.0,0.1648,0.15,0.2146,0.997,0.2428,0.2878,0.1648,1.0,0.593,0.3608,0.5684,0.10895,0.495,0.15,0.593,1.0,1.0
0.976,3.328,7.992,5.9,1.0,0.1683,0.003683,0.6963,0.1874,0.379,0.406,0.1683,1.0,0.2155,0.219,0.1599,0.938,0.1824,0.003683,0.2155,1.0,0.0729,0.03693,0.3008,0.06003,0.6963,0.219,0.0729,1.0,0.10846,0.5312,0.706,0.1874,0.1599,0.03693,0.10846,1.0,0.1752,0.0825,0.379,0.938,0.3008,0.5312,0.1752,1.0,0.3994,0.406,0.1824,0.06003,0.706,0.0825,0.3994,1.0,1.0
0.996,5.977,3.402,7.953,1.0,0.1683,0.003683,0.6963,0.1874,0.3408,0.465,0.1683,1.0,0.2155,0.219,0.1599,0.964,0.332,0.003683,0.2155,1.0,0.0729,0.03693,0.2373,0.06366,0.6963,0.219,0.0729,1.0,0.10846,0.4707,0.7285,0.1874,0.1599,0.03693,0.10846,1.0,0.1741,0.1214,0.3408,0.964,0.2373,0.4707,0.1741,1.0,0.498,0.465,0.332,0.06366,0.7285,0.1214,0.498,1.0,1.0
0.952,1.3955,4.41,3.414,1.0,0.1683,0.003683,0.6963,0.1874,0.4329,0.4004,0.1683,1.0,0.2155,0.219,0.1599,0.898,0.1232,0.003683,0.2155,1.0,0.0729,0.03693,0.3137,0.04913,0.6963,0.219,0.0729,1.0,0.10846,0.612,0.7124,0.1874,0.1599,0.03693,0.10846,1.0,0.1757,0.07355,0.4329,0.898,0.3137,0.612,0.1757,1.0,0.41,0.4004,0.1232,0.04913,0.7124,0.07355,0.41,1.0,1.0
0.9995,7.176,5.36,6.938,1.0,0.1683,0.003683,0.6963,0.1874,0.2983,0.4365,0.1683,1.0,0.2155,0.219,0.1599,0.9795,0.392,0.003683,0.2155,1.0,0.0729,0.03693,0.247,0.0784,0.6963,0.219,0.0729,1.0,0.10846,0.4094,0.6733,0.1874,0.1599,0.03693,0.10846,1.0,0.1716,0.126,0.2983,0.9795,0.247,0.4094,0.1716,1.0,0.5034,0.4365,0.392,0.0784,0.6733,0.126,0.5034,1.0,1.0
0.976,9.46,1.276,5.39,1.0,0.1683,0.003683,0.6963,0.1874,0.2493,0.433,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.55,0.003683,0.2155,1.0,0.0729,0.03693,0.2228,0.09485,0.6963,0.219,0.0729,1.0,0.10846,0.3364,0.601,0.1874,0.1599,0.03693,0.10846,1.0,0.1678,0.1642,0.2493,0.9927,0.2228,0.3364,0.1678,1.0,0.6055,0.433,0.55,0.09485,0.601,0.1642,0.6055,1.0,1.0
0.95,5.895,1.063,1.906,1.0,0.1683,0.003683,0.6963,0.1874,0.2152,0.3926,0.1683,1.0,0.2155,0.219,0.1599,0.9976,0.6123,0.003683,0.2155,1.0,0.0729,0.03693,0.2246,0.1069,0.6963,0.219,0.0729,1.0,0.10846,0.2874,0.5166,0.1874,0.1599,0.03693,0.10846,1.0,0.1648,0.1724,0.2152,0.9976,0.2246,0.2874,0.1648,1.0,0.638,0.3926,0.6123,0.1069,0.5166,0.1724,0.638,1.0,1.0
0.982,2.049,2.576,1.005,1.0,0.1683,0.003683,0.6963,0.1874,0.2357,0.3499,0.1683,1.0,0.2155,0.219,0.1599,0.9927,0.4656,0.003683,0.2155,1.0,0.0729,0.03693,0.27,0.10706,0.6963,0.219,0.0729,1.0,0.10846,0.3206,0.528,0.1874,0.1599,0.03693,0.10846,1.0,0.1667,0.12054,0.2357,0.9927,0.27,0.3206,0.1667,1.0,0.508,0.3499,0.4656,0.10706,0.528,0.12054,0.508,1.0,1.0
